Year,Round,Event,Driver,LapNumber,LapTime,GapToWinner,TyreLife,Stint,StintLap,TireDegradation,Compound_SOFT,Compound_MEDIUM,Compound_HARD,TrackTemp
2024,4,Japanese Grand Prix,PIA,44.0,95.539,36.309,12.0,4.0,12.0,-0.3019999999999925,False,False,True,30.0
2024,4,Japanese Grand Prix,PIA,45.0,95.648,37.393,13.0,4.0,13.0,0.10899999999999466,False,False,True,30.0
2024,4,Japanese Grand Prix,PIA,46.0,95.755,38.435,14.0,4.0,14.0,0.10699999999999932,False,False,True,30.0
2024,4,Japanese Grand Prix,PIA,47.0,95.891,39.58,15.0,4.0,15.0,0.1360000000000099,False,False,True,30.0
2024,4,Japanese Grand Prix,PIA,48.0,95.898,40.358,16.0,4.0,16.0,0.006999999999990791,False,False,True,30.0
2024,4,Japanese Grand Prix,PIA,49.0,96.179,40.506,17.0,4.0,17.0,0.2810000000000059,False,False,True,30.0
2024,4,Japanese Grand Prix,PIA,50.0,96.228,41.8,18.0,4.0,18.0,0.04899999999999238,False,False,True,30.0
2024,4,Japanese Grand Prix,PIA,51.0,95.429,44.322,19.0,4.0,19.0,-0.7989999999999924,False,False,True,30.0
2024,4,Japanese Grand Prix,PIA,52.0,96.164,44.983,20.0,4.0,20.0,0.7349999999999994,False,False,True,30.0
2024,4,Japanese Grand Prix,PIA,53.0,96.611,46.177,21.0,4.0,21.0,0.44700000000000273,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,1.0,159.587,0.0,1.0,1.0,1.0,0.0,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,4.0,98.976,6.392,3.0,2.0,1.0,0.0,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,5.0,97.737,8.896,4.0,2.0,2.0,-1.2390000000000043,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,6.0,98.392,10.196,5.0,2.0,3.0,0.6550000000000011,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,7.0,98.07,11.733,6.0,2.0,4.0,-0.32200000000000273,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,8.0,98.192,12.833,7.0,2.0,5.0,0.12199999999999989,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,9.0,98.253,13.696,8.0,2.0,6.0,0.06100000000000705,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,10.0,98.368,14.771,9.0,2.0,7.0,0.11499999999999488,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,11.0,98.949,15.549,10.0,2.0,8.0,0.5810000000000031,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,12.0,99.212,16.724,11.0,2.0,9.0,0.26300000000000523,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,13.0,98.989,18.183,12.0,2.0,10.0,-0.22299999999999898,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,14.0,98.428,19.445,13.0,2.0,11.0,-0.561000000000007,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,15.0,98.565,19.963,14.0,2.0,12.0,0.13700000000000045,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,16.0,98.658,20.674,15.0,2.0,13.0,0.09300000000000352,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,17.0,99.417,19.06,16.0,2.0,14.0,0.7590000000000003,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,18.0,100.317,1.999,17.0,2.0,15.0,0.8999999999999915,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,19.0,98.392,5.494,18.0,2.0,16.0,-1.9249999999999972,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,20.0,98.463,7.634,19.0,2.0,17.0,0.07099999999999795,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,21.0,99.492,9.695,20.0,2.0,18.0,1.0290000000000106,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,22.0,100.895,13.57,21.0,2.0,19.0,1.4029999999999916,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,23.0,115.552,18.081,1.0,3.0,1.0,0.0,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,24.0,95.149,37.428,2.0,3.0,2.0,-20.403000000000006,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,25.0,95.673,36.045,3.0,3.0,3.0,0.5240000000000009,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,26.0,95.775,35.381,4.0,3.0,4.0,0.10200000000000387,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,27.0,97.28,34.719,5.0,3.0,5.0,1.5049999999999955,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,28.0,97.564,35.345,6.0,3.0,6.0,0.2839999999999918,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,29.0,96.699,36.413,7.0,3.0,7.0,-0.8649999999999949,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,30.0,96.493,36.457,8.0,3.0,8.0,-0.20600000000000307,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,31.0,96.776,36.101,9.0,3.0,9.0,0.28300000000000125,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,32.0,96.744,36.116,10.0,3.0,10.0,-0.031999999999996476,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,33.0,96.383,35.94,11.0,3.0,11.0,-0.3610000000000042,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,34.0,96.704,35.275,12.0,3.0,12.0,0.32099999999999795,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,35.0,96.47,32.753,13.0,3.0,13.0,-0.23399999999999466,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,36.0,96.468,13.72,14.0,3.0,14.0,-0.001999999999995339,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,37.0,98.83,15.569,15.0,3.0,15.0,2.3619999999999948,False,False,True,30.0
2024,4,Japanese Grand Prix,RUS,38.0,113.925,19.429,2.0,4.0,1.0,0.0,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,39.0,94.404,38.368,3.0,4.0,2.0,-19.521,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,40.0,94.537,38.278,4.0,4.0,3.0,0.13300000000000978,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,41.0,94.541,38.472,5.0,4.0,4.0,0.003999999999990678,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,42.0,95.299,38.74,6.0,4.0,5.0,0.7580000000000098,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,43.0,95.141,39.074,7.0,4.0,6.0,-0.15800000000000125,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,44.0,94.834,39.912,8.0,4.0,7.0,-0.30700000000000216,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,45.0,94.913,40.291,9.0,4.0,8.0,0.07899999999999352,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,46.0,95.115,40.598,10.0,4.0,9.0,0.20199999999999818,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,47.0,95.317,41.103,11.0,4.0,10.0,0.20199999999999818,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,48.0,95.423,41.307,12.0,4.0,11.0,0.10600000000000875,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,49.0,96.024,40.98,13.0,4.0,12.0,0.6009999999999991,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,50.0,96.465,42.119,14.0,4.0,13.0,0.4410000000000025,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,51.0,95.429,44.878,15.0,4.0,14.0,-1.0360000000000014,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,52.0,95.743,45.539,16.0,4.0,15.0,0.31399999999999295,False,True,False,30.0
2024,4,Japanese Grand Prix,RUS,53.0,94.902,46.312,17.0,4.0,16.0,-0.840999999999994,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,1.0,137.613,0.0,1.0,1.0,1.0,0.0,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,4.0,97.225,2.365,3.0,2.0,1.0,0.0,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,5.0,97.322,3.118,4.0,2.0,2.0,0.09700000000000841,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,6.0,97.721,4.003,5.0,2.0,3.0,0.3990000000000009,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,7.0,97.756,4.869,6.0,2.0,4.0,0.03499999999999659,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,8.0,97.736,5.655,7.0,2.0,5.0,-0.01999999999999602,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,9.0,97.98,6.062,8.0,2.0,6.0,0.24399999999999977,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,10.0,98.304,6.864,9.0,2.0,7.0,0.32399999999999807,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,11.0,98.273,7.578,10.0,2.0,8.0,-0.03100000000000591,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,12.0,97.847,8.077,11.0,2.0,9.0,-0.42600000000000193,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,13.0,98.333,8.171,12.0,2.0,10.0,0.4860000000000042,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,14.0,98.504,8.777,13.0,2.0,11.0,0.17100000000000648,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,15.0,100.439,9.371,14.0,2.0,12.0,1.934999999999988,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,16.0,116.159,11.956,2.0,3.0,1.0,0.0,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,17.0,96.469,27.843,3.0,3.0,2.0,-19.690000000000012,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,18.0,96.698,7.834,4.0,3.0,3.0,0.2289999999999992,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,19.0,97.786,7.71,5.0,3.0,4.0,1.088000000000008,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,20.0,97.314,9.244,6.0,3.0,5.0,-0.4720000000000084,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,21.0,97.995,10.156,7.0,3.0,6.0,0.6810000000000116,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,22.0,96.575,12.534,8.0,3.0,7.0,-1.4200000000000017,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,23.0,96.779,12.725,9.0,3.0,8.0,0.20399999999999352,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,24.0,96.805,13.299,10.0,3.0,9.0,0.02600000000001046,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,25.0,96.945,13.572,11.0,3.0,10.0,0.13999999999998636,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,26.0,97.137,14.18,12.0,3.0,11.0,0.19200000000000728,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,27.0,97.068,14.88,13.0,3.0,12.0,-0.06900000000000261,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,28.0,96.845,15.294,14.0,3.0,13.0,-0.22299999999999898,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,29.0,97.176,15.643,15.0,3.0,14.0,0.33100000000000307,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,30.0,97.01,16.164,16.0,3.0,15.0,-0.16599999999999682,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,31.0,96.901,16.325,17.0,3.0,16.0,-0.10900000000000887,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,32.0,97.106,16.465,18.0,3.0,17.0,0.2049999999999983,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,33.0,97.233,16.651,19.0,3.0,18.0,0.12700000000000955,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,34.0,96.901,16.836,20.0,3.0,19.0,-0.33200000000000784,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,35.0,96.948,14.511,21.0,3.0,20.0,0.046999999999997044,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,36.0,99.31,-4.044,22.0,3.0,21.0,2.362000000000009,False,True,False,30.0
2024,4,Japanese Grand Prix,SAI,37.0,115.063,0.647,1.0,4.0,1.0,0.0,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,38.0,93.995,20.74,2.0,4.0,2.0,-21.067999999999998,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,39.0,94.419,19.749,3.0,4.0,3.0,0.4239999999999924,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,40.0,94.396,19.674,4.0,4.0,4.0,-0.022999999999996135,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,41.0,94.863,19.727,5.0,4.0,5.0,0.46699999999999875,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,42.0,95.293,20.317,6.0,4.0,6.0,0.4300000000000068,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,43.0,94.75,20.645,7.0,4.0,7.0,-0.5430000000000064,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,44.0,94.336,21.092,8.0,4.0,8.0,-0.4140000000000015,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,45.0,95.006,20.973,9.0,4.0,9.0,0.6700000000000017,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,46.0,93.841,21.373,10.0,4.0,10.0,-1.1650000000000063,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,47.0,95.063,20.604,11.0,4.0,11.0,1.2220000000000084,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,48.0,94.962,20.554,12.0,4.0,12.0,-0.10099999999999909,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,49.0,94.752,19.766,13.0,4.0,13.0,-0.21000000000000796,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,50.0,94.636,19.633,14.0,4.0,14.0,-0.11599999999999966,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,51.0,94.877,20.563,15.0,4.0,15.0,0.24099999999999966,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,52.0,95.203,20.672,16.0,4.0,16.0,0.3260000000000076,False,False,True,30.0
2024,4,Japanese Grand Prix,SAI,53.0,95.224,20.905,17.0,4.0,17.0,0.021000000000000796,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,1.0,130.735,0.0,1.0,1.0,1.0,0.0,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,4.0,96.472,0.0,4.0,2.0,1.0,0.0,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,5.0,96.437,0.0,5.0,2.0,2.0,-0.03499999999999659,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,6.0,96.855,0.0,6.0,2.0,3.0,0.41800000000000637,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,7.0,96.97,0.0,7.0,2.0,4.0,0.11499999999999488,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,8.0,97.329,0.0,8.0,2.0,5.0,0.35899999999999466,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,9.0,97.178,0.0,9.0,2.0,6.0,-0.15099999999999625,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,10.0,97.59,0.0,10.0,2.0,7.0,0.41200000000000614,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,11.0,97.774,0.0,11.0,2.0,8.0,0.1839999999999975,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,12.0,97.753,0.0,12.0,2.0,9.0,-0.021000000000000796,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,13.0,97.727,0.0,13.0,2.0,10.0,-0.02599999999999625,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,14.0,97.91,0.0,14.0,2.0,11.0,0.18299999999999272,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,15.0,97.854,0.0,15.0,2.0,12.0,-0.055999999999997385,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,16.0,100.272,0.0,16.0,2.0,13.0,2.4180000000000064,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,17.0,116.478,0.0,1.0,3.0,1.0,0.0,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,18.0,96.822,0.0,2.0,3.0,2.0,-19.65599999999999,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,19.0,96.252,0.0,3.0,3.0,3.0,-0.5700000000000074,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,20.0,96.402,0.0,4.0,3.0,4.0,0.15000000000000568,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,21.0,95.617,0.0,5.0,3.0,5.0,-0.7849999999999966,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,22.0,96.384,0.0,6.0,3.0,6.0,0.7669999999999959,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,23.0,96.205,0.0,7.0,3.0,7.0,-0.17900000000000205,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,24.0,96.532,0.0,8.0,3.0,8.0,0.3269999999999982,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,25.0,96.337,0.0,9.0,3.0,9.0,-0.19499999999999318,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,26.0,96.437,0.0,10.0,3.0,10.0,0.09999999999999432,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,27.0,96.654,0.0,11.0,3.0,11.0,0.21699999999999875,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,28.0,96.496,0.0,12.0,3.0,12.0,-0.15800000000000125,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,29.0,96.655,0.0,13.0,3.0,13.0,0.15900000000000603,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,30.0,96.849,0.0,14.0,3.0,14.0,0.19400000000000261,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,31.0,96.761,0.0,15.0,3.0,15.0,-0.08800000000000807,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,32.0,96.92,0.0,16.0,3.0,16.0,0.15900000000000603,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,33.0,97.048,0.0,17.0,3.0,17.0,0.1280000000000001,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,34.0,99.226,0.0,18.0,3.0,18.0,2.1779999999999973,False,True,False,30.0
2024,4,Japanese Grand Prix,VER,35.0,115.503,0.0,1.0,4.0,1.0,0.0,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,36.0,94.619,0.0,2.0,4.0,2.0,-20.884,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,37.0,94.97,0.0,3.0,4.0,3.0,0.3509999999999991,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,38.0,94.986,0.0,4.0,4.0,4.0,0.016000000000005343,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,39.0,94.494,0.0,5.0,4.0,5.0,-0.49200000000000443,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,40.0,94.343,0.0,6.0,4.0,6.0,-0.15099999999999625,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,41.0,94.273,0.0,7.0,4.0,7.0,-0.07000000000000739,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,42.0,94.965,0.0,8.0,4.0,8.0,0.6920000000000073,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,43.0,94.303,0.0,9.0,4.0,9.0,-0.6620000000000061,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,44.0,94.455,0.0,10.0,4.0,10.0,0.15200000000000102,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,45.0,94.606,0.0,11.0,4.0,11.0,0.15099999999999625,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,46.0,94.61,0.0,12.0,4.0,12.0,0.0040000000000048885,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,47.0,95.113,0.0,13.0,4.0,13.0,0.5030000000000001,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,48.0,95.75,0.0,14.0,4.0,14.0,0.6370000000000005,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,49.0,94.885,0.0,15.0,4.0,15.0,-0.8649999999999949,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,50.0,93.706,0.0,16.0,4.0,16.0,-1.179000000000002,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,51.0,94.768,0.0,17.0,4.0,17.0,1.0619999999999976,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,52.0,94.97,0.0,18.0,4.0,18.0,0.20199999999999818,False,False,True,30.0
2024,4,Japanese Grand Prix,VER,53.0,95.263,0.0,19.0,4.0,19.0,0.29300000000000637,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,1.0,111.502,0.0,1.0,1.0,1.0,0.0,True,False,False,30.0
2024,5,Chinese Grand Prix,HAM,2.0,104.135,9.974,2.0,1.0,2.0,-7.36699999999999,True,False,False,30.0
2024,5,Chinese Grand Prix,HAM,3.0,102.906,14.006,3.0,1.0,3.0,-1.2289999999999992,True,False,False,30.0
2024,5,Chinese Grand Prix,HAM,4.0,103.013,16.418,4.0,1.0,4.0,0.10699999999999932,True,False,False,30.0
2024,5,Chinese Grand Prix,HAM,5.0,103.499,18.858,5.0,1.0,5.0,0.48599999999999,True,False,False,30.0
2024,5,Chinese Grand Prix,HAM,6.0,103.467,21.438,6.0,1.0,6.0,-0.031999999999996476,True,False,False,30.0
2024,5,Chinese Grand Prix,HAM,7.0,104.056,23.758,7.0,1.0,7.0,0.5889999999999986,True,False,False,30.0
2024,5,Chinese Grand Prix,HAM,8.0,103.769,26.696,8.0,1.0,8.0,-0.28699999999999193,True,False,False,30.0
2024,5,Chinese Grand Prix,HAM,9.0,107.942,29.355,9.0,1.0,9.0,4.172999999999988,True,False,False,30.0
2024,5,Chinese Grand Prix,HAM,10.0,118.909,36.142,1.0,2.0,1.0,0.0,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,11.0,101.409,53.627,2.0,2.0,2.0,-17.5,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,12.0,101.904,53.635,3.0,2.0,3.0,0.49499999999999034,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,13.0,101.927,54.221,4.0,2.0,4.0,0.023000000000010346,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,14.0,101.72,49.622,5.0,2.0,5.0,-0.20700000000000784,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,15.0,102.314,32.268,6.0,2.0,6.0,0.5939999999999941,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,16.0,102.531,34.991,7.0,2.0,7.0,0.21700000000001296,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,17.0,102.223,37.537,8.0,2.0,8.0,-0.30800000000000693,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,18.0,102.564,40.241,9.0,2.0,9.0,0.340999999999994,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,19.0,102.854,42.735,10.0,2.0,10.0,0.29000000000000625,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,20.0,103.115,45.45,11.0,2.0,11.0,0.2609999999999957,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,21.0,122.779,48.484,12.0,2.0,12.0,19.664,False,True,False,30.0
2024,5,Chinese Grand Prix,HAM,22.0,149.397,70.773,1.0,3.0,1.0,0.0,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,23.0,133.536,85.874,2.0,3.0,2.0,-15.86099999999999,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,24.0,133.117,81.472,3.0,3.0,3.0,-0.41900000000001114,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,25.0,114.977,48.28,4.0,3.0,4.0,-18.139999999999986,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,26.0,147.219,18.207,5.0,3.0,5.0,32.24199999999999,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,27.0,115.435,8.063,6.0,3.0,6.0,-31.783999999999992,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,28.0,147.598,16.375,7.0,3.0,7.0,32.16300000000001,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,29.0,144.889,12.582,8.0,3.0,8.0,-2.709000000000003,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,30.0,141.1,10.901,9.0,3.0,9.0,-3.7890000000000157,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,31.0,142.834,11.883,10.0,3.0,10.0,1.7340000000000089,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,32.0,101.118,5.947,11.0,3.0,11.0,-41.71600000000001,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,33.0,100.857,8.461,12.0,3.0,12.0,-0.2609999999999957,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,34.0,100.835,10.912,13.0,3.0,13.0,-0.02200000000000557,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,35.0,100.908,13.321,14.0,3.0,14.0,0.0730000000000075,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,36.0,101.289,15.464,15.0,3.0,15.0,0.3810000000000002,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,37.0,101.215,17.928,16.0,3.0,16.0,-0.07399999999999807,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,38.0,100.974,20.342,17.0,3.0,17.0,-0.24099999999999966,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,39.0,101.113,22.461,18.0,3.0,18.0,0.1389999999999958,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,40.0,101.5,24.832,19.0,3.0,19.0,0.38700000000000045,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,41.0,100.882,27.376,20.0,3.0,20.0,-0.617999999999995,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,42.0,101.068,29.191,21.0,3.0,21.0,0.18599999999999284,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,43.0,101.222,31.032,22.0,3.0,22.0,0.15399999999999636,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,44.0,100.915,33.03,23.0,3.0,23.0,-0.30699999999998795,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,45.0,101.098,34.64,24.0,3.0,24.0,0.18299999999999272,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,46.0,101.341,36.522,25.0,3.0,25.0,0.242999999999995,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,47.0,101.376,38.43,26.0,3.0,26.0,0.0350000000000108,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,48.0,101.315,40.384,27.0,3.0,27.0,-0.06100000000000705,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,49.0,101.92,42.374,28.0,3.0,28.0,0.605000000000004,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,50.0,101.306,44.944,29.0,3.0,29.0,-0.6140000000000043,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,51.0,101.485,46.805,30.0,3.0,30.0,0.17900000000000205,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,52.0,101.461,49.014,31.0,3.0,31.0,-0.02400000000000091,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,53.0,101.521,50.781,32.0,3.0,32.0,0.060000000000002274,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,54.0,101.493,52.648,33.0,3.0,33.0,-0.028000000000005798,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,55.0,101.604,54.368,34.0,3.0,34.0,0.1110000000000042,False,False,True,30.0
2024,5,Chinese Grand Prix,HAM,56.0,102.084,56.167,35.0,3.0,35.0,0.480000000000004,False,False,True,30.0
2024,5,Chinese Grand Prix,LEC,1.0,106.488,0.0,1.0,1.0,1.0,0.0,False,True,False,30.0
2024,5,Chinese Grand Prix,LEC,2.0,101.812,4.96,2.0,1.0,2.0,-4.676000000000002,False,True,False,30.0
2024,5,Chinese Grand Prix,LEC,3.0,102.09,6.669,3.0,1.0,3.0,0.2780000000000058,False,True,False,30.0
